TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19890101,19890107,-4.741,-5.758,1.917,-3.047,2.871,55.141,204.055,1.874,84.293,0.543,1.104
19890108,19890114,-0.731,-1.571,1.69,0.67,2.309,61.549,235.404,2.086,84.225,0.135,1.157
19890115,19890121,-1.853,-2.987,1.865,0.037,3.035,79.098,210.276,2.624,84.645,0.0,0.923
19890122,19890128,-2.764,-4.061,2.158,-0.892,3.552,85.231,208.381,2.603,84.463,0.184,0.758
19890129,19890204,-1.079,-2.761,2.537,1.276,3.832,102.316,211.253,3.268,84.938,0.0,0.613
19890205,19890211,-0.158,-1.712,2.213,1.983,2.966,114.448,222.718,2.885,84.606,0.0,0.78
19890212,19890218,-2.545,-3.627,1.477,-1.183,1.54,85.791,249.679,1.653,83.978,1.604,1.479
19890219,19890225,0.967,0.016,0.912,2.09,1.316,66.683,279.956,1.574,83.015,2.809,2.025
19890226,19890304,-2.592,-3.737,1.335,-1.265,1.661,128.751,242.187,1.73,81.758,2.788,1.754
19890305,19890311,1.265,-0.662,2.138,3.223,2.732,160.97,245.876,2.959,83.897,0.66,1.075
19890312,19890318,1.164,-0.136,1.124,2.464,1.808,111.008,271.814,2.256,83.157,2.396,1.703
19890319,19890325,0.215,-1.262,2.155,1.553,2.366,150.824,252.064,2.095,83.364,0.865,1.57
19890326,19890401,5.048,3.076,1.968,6.717,2.953,213.549,236.452,4.223,83.955,0.643,1.284
19890402,19890408,1.157,-0.204,1.036,2.256,1.797,134.552,265.055,1.645,82.546,5.846,2.177
19890409,19890415,2.46,1.3,1.046,3.352,1.743,150.744,268.596,2.207,82.754,3.046,2.299
19890416,19890422,1.08,-0.246,1.153,2.011,1.761,147.801,274.237,1.77,82.837,4.765,1.682
19890423,19890429,0.654,-0.79,1.537,1.599,2.243,182.179,258.927,2.21,82.873,3.764,2.486
19890430,19890506,4.42,2.156,1.983,5.903,2.979,269.848,254.899,3.832,83.926,0.136,2.632
19890507,19890513,5.402,3.212,1.62,6.664,2.55,242.666,272.882,3.1,83.468,2.85,2.097
19890514,19890520,6.118,4.223,1.792,7.158,2.359,228.276,283.733,3.127,84.135,2.643,1.913
19890521,19890527,8.19,5.926,1.333,9.432,2.119,267.015,284.564,3.45,84.172,4.325,1.7
19890528,19890603,6.761,5.351,0.905,7.521,1.472,176.027,301.382,1.91,83.373,7.061,1.447
19890604,19890610,4.616,2.561,1.409,5.644,1.974,235.015,276.529,2.431,83.425,3.753,1.507
19890611,19890617,8.742,6.614,1.262,9.806,2.188,266.076,291.512,4.823,84.151,1.041,2.105
19890618,19890624,9.328,7.569,1.447,10.207,1.957,231.432,306.53,4.13,83.963,5.937,2.228
19890625,19890701,9.869,8.156,1.391,10.725,1.77,233.278,310.95,3.635,83.783,4.359,1.533
19890702,19890708,10.716,9.084,1.007,11.531,1.56,190.818,327.448,3.049,84.063,6.112,1.994
19890709,19890715,10.294,8.602,0.855,11.14,1.658,206.517,319.896,2.975,84.074,5.231,1.829
19890716,19890722,11.152,8.899,1.685,12.295,2.759,282.372,300.973,6.378,84.296,0.847,1.957
19890723,19890729,12.316,10.509,0.931,13.33,1.799,230.091,325.5,3.731,84.345,4.065,1.755
19890730,19890805,8.692,7.01,1.616,9.701,1.988,221.317,298.618,3.765,83.584,2.845,2.172
19890806,19890812,11.11,9.435,1.135,12.115,1.851,197.147,321.71,3.348,83.819,3.464,1.71
19890813,19890819,13.027,11.394,1.391,14.085,2.103,201.641,331.335,4.362,84.226,4.101,1.62
19890820,19890826,12.77,11.064,1.349,13.958,2.491,217.977,316.456,6.654,84.166,0.409,1.198
19890827,19890902,6.825,5.586,1.484,7.751,2.089,181.987,290.06,3.211,83.559,2.836,2.333
19890903,19890909,6.814,5.456,1.58,7.87,2.432,170.345,289.912,3.64,83.851,1.522,1.775
19890910,19890916,7.924,6.637,1.242,9.003,2.056,144.889,303.551,2.609,83.825,2.944,1.428
19890917,19890923,11.121,9.382,1.655,12.72,2.801,182.902,300.624,4.898,84.359,0.349,1.579
19890924,19890930,5.374,4.538,0.716,6.156,1.411,103.487,301.954,2.107,83.9,2.139,2.343
19891001,19891007,4.43,3.117,1.636,5.749,2.406,136.926,270.473,3.048,84.013,1.053,1.596
19891008,19891014,1.951,0.94,1.177,3.051,1.716,107.568,267.911,1.977,83.432,1.104,1.993
19891015,19891021,4.229,2.732,2.083,5.992,2.729,128.297,255.47,3.367,84.272,0.425,1.414
19891022,19891028,7.004,5.28,1.663,9.063,2.708,127.829,255.511,4.282,84.436,0.066,1.888
19891029,19891104,4.231,3.362,1.226,5.379,1.418,62.803,282.538,1.513,83.769,2.632,2.195
19891105,19891111,-1.598,-2.426,1.867,-0.439,2.096,60.266,248.504,1.622,83.169,3.033,1.399
19891112,19891118,-1.343,-2.822,2.155,0.769,3.284,90.594,205.71,2.535,83.947,0.0,1.16
19891119,19891125,-2.139,-3.13,1.534,-0.625,1.721,63.476,228.968,1.471,82.99,0.522,1.51
19891126,19891202,-4.599,-5.707,2.272,-2.822,3.18,75.193,196.478,2.039,83.981,0.003,0.939
19891203,19891209,-4.307,-5.332,2.29,-2.6,3.566,71.265,198.331,2.205,83.763,0.0,0.796
19891210,19891216,-2.304,-2.864,1.351,-1.282,1.772,43.75,238.122,1.563,82.785,0.593,2.021
19891217,19891223,0.356,-0.129,1.318,1.239,0.951,35.047,262.996,1.442,83.098,3.443,2.574
19891224,19891231,-4.058,-5.345,2.022,-1.898,3.335,63.552,188.373,2.478,83.493,0.109,0.951
19900101,19900107,-5.927,-7.13,2.35,-3.921,3.511,65.253,184.009,1.938,83.773,0.356,0.751
19900108,19900114,-5.968,-7.34,3.04,-3.682,4.754,76.866,179.747,2.409,84.442,0.0,0.405
19900115,19900121,-2.534,-3.618,2.153,-0.728,2.753,64.577,229.177,2.018,84.299,0.31,0.737
19900122,19900128,-1.638,-2.697,1.381,-0.088,1.724,62.543,240.317,1.808,83.414,1.064,2.093
19900129,19900204,-1.087,-1.985,0.934,0.171,1.404,57.502,252.901,1.484,83.392,0.834,1.969
19900205,19900211,-0.867,-2.064,1.565,0.795,2.079,94.603,226.904,2.834,83.908,0.763,1.794
19900212,19900218,-2.178,-3.396,1.606,-0.666,1.727,76.285,254.764,1.551,82.383,7.961,2.072
19900219,19900225,3.424,1.328,2.097,5.903,2.972,138.401,236.373,4.014,84.692,0.02,1.044
19900226,19900304,-2.935,-3.981,1.506,-1.74,1.578,112.663,244.053,1.465,83.289,5.176,2.744
19900305,19900311,1.857,0.027,2.021,3.719,2.89,152.731,232.13,3.586,84.451,0.247,1.39
19900312,19900318,3.138,1.401,1.858,4.875,2.754,165.134,243.95,3.317,84.688,0.573,1.028
19900319,19900325,3.063,1.502,2.396,4.51,2.74,163.454,246.415,3.329,84.237,1.1,1.183
19900326,19900401,-0.294,-1.811,1.64,0.989,2.348,163.511,255.56,2.268,83.723,1.623,1.932
19900402,19900408,0.848,-0.185,0.716,1.681,1.578,118.396,274.233,1.664,82.847,3.228,1.841
19900409,19900415,-0.538,-1.846,1.211,0.454,2.051,150.856,254.276,1.832,82.882,3.504,1.974
19900416,19900422,-0.483,-1.972,1.389,0.552,2.062,180.159,254.591,1.906,82.858,3.156,1.602
19900423,19900429,2.189,0.661,1.275,3.19,2.17,194.607,262.289,2.454,83.529,1.742,1.431
19900430,19900506,7.172,4.935,2.116,8.638,3.066,272.577,266.744,4.632,84.382,1.451,1.319
19900507,19900513,6.867,4.934,1.475,7.974,2.294,250.747,276.438,3.324,83.628,3.041,1.531
19900514,19900520,8.545,6.809,1.343,9.496,2.036,221.625,299.039,3.533,83.927,2.132,1.065
19900521,19900527,6.868,5.406,1.173,7.671,1.622,178.159,303.071,2.399,83.689,5.507,1.658
19900528,19900603,6.527,4.608,1.848,7.556,2.584,275.522,269.862,5.271,83.866,0.768,1.76
19900604,19900610,6.162,4.76,1.041,6.863,1.45,143.572,310.108,1.731,83.2,6.544,2.024
19900611,19900617,7.167,5.366,1.388,8.068,1.947,207.35,299.729,3.496,83.649,2.623,1.739
19900618,19900624,9.712,7.957,1.144,10.59,1.919,218.764,312.243,3.655,83.808,4.311,2.009
19900625,19900701,12.5,10.213,1.144,13.644,2.035,264.521,318.078,4.502,84.186,5.651,1.954
19900702,19900708,8.264,6.772,1.268,9.01,2.026,186.646,310.239,3.494,83.71,5.198,2.22
19900709,19900715,11.753,9.465,2.474,12.897,3.01,294.612,301.027,6.789,84.173,1.743,1.665
19900716,19900722,13.025,10.761,1.813,14.173,2.982,301.054,303.061,8.87,84.355,0.379,1.783
19900723,19900729,13.303,11.072,1.618,14.561,2.708,286.746,307.522,8.389,84.133,0.66,1.459
19900730,19900805,13.67,11.736,1.652,14.83,2.394,260.339,319.357,6.104,84.539,3.067,1.27
19900806,19900812,10.643,9.154,1.65,11.537,2.189,227.756,300.901,5.598,84.224,3.903,1.837
19900813,19900819,10.635,9.051,1.629,11.654,2.062,208.242,309.88,3.861,84.111,4.571,1.57
19900820,19900826,10.901,9.049,1.876,12.195,2.629,226.01,303.368,5.307,84.232,1.485,1.722
19900827,19900902,9.838,8.302,1.218,10.966,2.148,183.954,304.605,3.745,84.042,2.967,1.66
19900903,19900909,7.025,5.694,1.48,8.06,2.031,159.945,293.961,3.164,83.726,1.836,1.702
19900910,19900916,6.822,5.38,1.475,7.999,2.467,170.454,284.195,3.62,84.178,0.557,1.634
19900917,19900923,7.482,6.167,1.294,8.692,2.132,129.678,299.158,2.792,83.493,2.652,2.071
19900924,19900930,5.978,4.58,1.824,7.281,2.373,147.151,278.074,3.408,83.928,1.953,1.781
19901001,19901007,6.803,5.562,1.357,8.057,2.07,105.962,298.594,2.267,83.881,3.291,2.171
19901008,19901014,6.664,4.974,2.158,8.5,2.823,139.232,269.166,3.668,84.347,0.519,2.047
19901015,19901021,6.534,5.652,0.729,7.552,1.333,80.581,300.124,1.969,83.637,2.228,2.239
19901022,19901028,1.897,0.775,1.511,3.247,1.735,92.666,257.765,1.973,83.253,2.39,2.132
19901029,19901104,-0.278,-1.097,1.024,0.823,0.979,60.931,254.563,1.464,82.305,4.936,1.695
19901105,19901111,-3.16,-4.9,2.651,-0.725,3.12,86.488,216.232,2.135,83.881,1.165,0.935
19901112,19901118,0.506,-0.594,1.554,2.082,1.691,66.476,251.95,1.828,83.897,1.517,1.203
19901119,19901125,-0.779,-1.204,1.045,-0.131,0.756,35.262,274.083,1.11,82.331,7.586,1.992
19901126,19901202,-5.648,-6.385,1.327,-4.465,1.415,57.842,228.239,1.22,82.862,0.565,1.724
19901203,19901209,-6.531,-7.295,1.386,-5.259,1.501,53.337,214.663,1.384,83.138,1.209,1.699
19901210,19901216,-6.535,-6.9,0.673,-5.87,0.901,39.725,237.095,1.005,82.363,2.536,1.547
19901217,19901223,-6.242,-6.983,1.167,-4.892,1.483,53.231,214.998,1.241,83.563,0.319,0.924
19901224,19901231,-3.229,-3.719,0.874,-2.398,1.222,44.595,235.547,1.509,83.434,0.686,1.688
19910101,19910107,-2.378,-2.828,1.027,-1.627,1.079,40.14,249.443,1.392,83.317,1.654,1.518
19910108,19910114,-1.892,-2.233,0.744,-1.324,0.861,29.23,260.727,1.202,83.641,2.746,1.813
19910115,19910121,-5.504,-6.529,1.707,-3.796,2.656,77.25,203.414,1.808,84.25,0.067,0.916
19910122,19910128,-5.588,-7.072,2.105,-3.436,3.378,91.353,193.078,2.152,84.211,0.042,0.565
19910129,19910204,-6.631,-7.853,1.793,-4.92,2.704,98.729,192.072,1.868,83.731,0.011,0.915
19910205,19910211,-8.667,-9.443,1.179,-7.591,1.536,82.115,222.677,1.171,82.539,2.307,1.689
19910212,19910218,-7.47,-8.59,1.261,-6.066,1.857,107.808,216.974,1.433,82.442,0.968,1.587
19910219,19910225,0.611,-0.99,1.753,2.504,2.369,125.528,242.516,2.6,83.753,0.023,0.771
19910226,19910304,1.062,-0.417,1.175,2.77,1.81,117.374,260.355,2.113,83.576,0.323,1.292
19910305,19910311,1.892,0.793,0.634,3.009,1.448,93.265,280.626,1.743,82.893,1.235,2.21
19910312,19910318,1.939,0.349,1.899,3.529,2.627,169.036,240.812,2.793,83.27,0.43,1.015
19910319,19910325,2.622,1.356,1.337,3.772,2.012,123.28,275.057,2.138,83.207,2.883,1.724
19910326,19910401,-0.705,-2.017,1.583,0.406,2.308,178.026,247.953,2.074,83.444,1.19,1.536
19910402,19910408,1.911,0.626,1.368,2.96,2.211,156.664,263.544,2.432,83.123,2.389,1.531
19910409,19910415,2.946,1.219,1.912,4.252,2.708,228.352,238.272,3.283,84.04,0.748,0.944
19910416,19910422,-2.4,-3.799,1.617,-1.424,2.128,209.257,243.76,2.075,82.641,2.513,2.075
19910423,19910429,-0.121,-1.74,1.445,0.939,2.073,210.62,252.336,2.019,83.103,2.422,1.395
19910430,19910506,0.668,-0.277,0.873,1.287,1.298,122.266,287.157,1.468,82.731,6.356,1.533
19910507,19910513,2.17,0.753,1.058,2.987,1.69,172.234,277.245,1.848,83.092,6.142,1.749
19910514,19910520,1.451,-0.037,1.402,2.268,1.783,208.311,268.698,2.173,83.58,1.784,3.012
19910521,19910527,5.134,3.295,1.703,6.143,2.348,269.248,271.799,3.681,84.303,0.68,2.653
19910528,19910603,7.502,5.289,1.802,8.689,2.504,278.969,277.424,4.582,83.669,1.788,1.363
19910604,19910610,6.018,4.412,1.232,6.821,1.76,177.812,300.086,2.546,83.246,2.892,2.075
19910611,19910617,9.345,7.641,1.577,10.197,2.03,199.524,309.504,3.648,83.704,8.11,2.064
19910618,19910624,8.696,6.736,1.803,9.675,2.483,255.692,297.418,4.405,83.916,2.57,1.66
19910625,19910701,9.529,7.476,1.889,10.556,2.328,259.765,300.303,4.602,84.025,3.966,1.887
19910702,19910708,13.721,11.362,1.437,14.901,2.432,286.541,319.664,5.939,84.224,3.586,1.229
19910709,19910715,12.835,11.008,1.144,13.749,1.876,224.077,332.457,3.918,84.291,7.244,1.751
19910716,19910722,12.426,10.432,1.624,13.437,2.314,238.943,323.759,5.095,83.986,3.292,1.565
19910723,19910729,10.417,8.756,1.353,11.36,1.944,229.052,315.313,3.677,83.681,6.142,2.178
19910730,19910805,11.035,9.444,1.19,11.99,1.773,211.884,316.699,4.224,83.961,2.858,2.37
19910806,19910812,14.077,12.18,1.312,15.216,2.483,246.362,328.811,6.012,84.288,4.176,1.246
19910813,19910819,12.035,10.478,1.27,13.039,2.235,230.262,311.454,5.787,84.103,0.768,1.573
19910820,19910826,12.251,10.478,1.487,13.485,2.456,218.981,313.563,5.452,84.313,1.593,1.339
19910827,19910902,10.599,8.789,1.411,11.945,2.71,219.164,296.583,5.934,84.356,0.187,1.387
19910903,19910909,10.232,8.412,1.707,11.648,2.868,222.891,288.434,5.672,84.409,0.205,1.379
19910910,19910916,9.817,8.372,1.202,10.998,2.142,155.275,311.421,3.243,84.18,2.223,1.464
19910917,19910923,9.952,8.509,1.285,11.278,2.146,156.141,305.423,3.469,84.024,2.585,1.856
19910924,19910930,7.449,6.404,1.628,8.415,1.681,103.093,304.915,2.251,83.132,8.929,2.881
19911001,19911007,6.157,4.853,1.823,7.479,2.454,136.075,277.54,3.377,83.998,1.208,1.651
19911008,19911014,5.867,4.611,1.285,7.231,1.857,103.897,286.301,2.475,83.38,3.033,2.183
19911015,19911021,1.454,0.621,1.046,2.426,1.143,89.743,267.972,1.607,83.205,1.729,2.182
19911022,19911028,0.385,-0.718,1.225,1.709,1.914,106.156,246.557,2.118,83.804,0.082,1.517
19911029,19911104,1.159,-0.073,1.137,2.787,1.717,90.931,250.795,2.351,83.541,0.809,1.708
19911105,19911111,-1.696,-2.602,1.339,-0.429,1.377,72.531,236.56,1.541,83.492,1.325,1.6
19911112,19911118,-2.416,-3.095,1.948,-1.44,1.235,39.814,255.96,1.381,82.666,4.384,2.317
19911119,19911125,-1.431,-2.051,0.934,-0.483,1.286,44.824,263.755,1.407,82.978,0.991,1.141
19911126,19911202,-0.769,-2.11,1.734,1.371,2.979,76.753,207.516,2.833,84.094,0.0,0.825
19911203,19911209,-5.788,-6.618,1.22,-4.406,1.911,60.617,202.586,1.733,83.986,0.053,1.462
19911210,19911216,-6.646,-7.646,2.124,-4.841,3.4,69.853,165.589,2.358,84.544,0.0,0.692
19911217,19911223,-3.723,-4.085,1.741,-3.063,1.185,28.753,252.007,1.126,83.183,10.458,1.924
19911224,19911231,-4.879,-5.71,1.358,-3.484,1.676,51.004,227.452,1.557,84.329,1.162,1.96
19920101,19920107,-3.574,-4.896,1.767,-1.37,2.984,64.633,198.813,2.392,84.606,0.0,0.611
19920108,19920114,-3.048,-3.756,1.161,-1.867,1.666,52.184,234.247,1.522,83.843,0.753,1.379
19920115,19920121,-3.629,-4.306,1.148,-2.5,1.723,64.29,227.629,1.697,83.793,0.358,1.236
19920122,19920128,-4.154,-5.334,1.452,-2.453,2.189,75.912,220.73,1.574,84.293,0.071,1.202
19920129,19920204,-1.859,-3.11,1.598,-0.107,2.318,88.934,223.129,2.4,84.141,1.128,1.234
19920205,19920211,-1.489,-2.766,1.622,0.277,1.886,87.989,243.401,1.958,83.922,1.172,1.592
19920212,19920218,-3.049,-3.924,1.301,-1.94,1.129,80.591,250.801,1.456,83.372,2.183,1.893
19920219,19920225,-3.489,-4.896,1.94,-1.826,2.5,129.512,223.136,2.386,84.114,0.0,1.229
19920226,19920303,0.643,-1.008,1.788,2.552,2.315,150.498,231.448,2.829,84.493,0.116,1.195
19920304,19920310,1.427,-0.104,1.498,2.984,2.272,146.12,246.307,2.675,84.483,0.43,1.1
19920311,19920317,-1.172,-2.319,1.377,-0.026,1.683,129.567,254.534,1.633,83.428,2.96,2.146
19920318,19920324,0.313,-0.85,1.258,1.407,1.892,131.647,265.58,1.852,83.103,5.27,1.642
19920325,19920331,-2.427,-3.934,1.557,-1.151,2.172,170.534,239.608,1.876,81.665,2.143,2.046
19920401,19920407,0.103,-0.924,1.14,0.935,1.579,128.477,275.437,1.571,82.122,5.835,1.754
19920408,19920414,1.863,0.26,1.972,3.082,2.646,231.53,232.24,3.187,83.233,0.64,1.428
19920415,19920421,0.187,-1.211,1.162,1.161,1.79,186.284,253.392,2.073,83.47,1.903,2.536
19920422,19920428,5.503,3.789,1.559,6.627,2.433,211.83,263.365,2.997,83.629,3.193,1.607
19920429,19920505,3.716,2.491,1.449,4.518,1.844,157.765,286.408,2.132,83.599,3.603,1.99
19920506,19920512,6.462,4.523,2.048,7.568,2.598,238.263,266.278,4.025,83.788,1.03,1.768
19920513,19920519,10.124,7.738,1.709,11.432,2.906,289.013,280.206,6.609,84.49,0.053,1.598
19920520,19920526,6.347,4.302,1.512,7.469,2.087,256.143,273.49,2.854,83.764,3.986,1.925
19920527,19920602,8.798,7.003,1.124,9.756,1.733,214.802,304.625,2.33,83.51,6.012,1.958
19920603,19920609,6.749,5.154,0.986,7.547,1.677,199.753,301.784,2.347,83.223,4.089,1.709
19920610,19920616,8.69,6.566,1.17,9.752,2.108,234.153,303.065,3.219,83.622,4.195,1.661
19920617,19920623,9.033,7.409,1.103,9.844,1.844,209.838,309.731,3.368,83.536,5.738,2.25
19920624,19920630,9.973,8.057,1.218,10.931,2.076,249.607,304.869,4.253,83.85,3.184,1.67
19920701,19920707,8.892,7.501,0.761,9.587,1.516,169.905,318.619,2.803,83.569,4.218,1.556
19920708,19920714,9.175,7.261,1.326,10.132,2.0,221.793,306.151,3.443,83.763,4.595,1.561
19920715,19920721,13.641,11.41,1.494,14.773,2.484,265.945,326.025,6.18,84.3,1.384,1.573
19920722,19920728,13.411,11.709,1.28,14.374,2.094,229.544,333.989,4.886,84.415,3.399,1.47
19920729,19920804,13.747,12.015,1.257,14.786,1.867,236.838,326.469,4.494,84.395,6.004,1.586
19920805,19920811,14.117,12.128,1.401,15.31,2.13,241.68,326.022,5.516,84.412,3.881,1.722
19920812,19920818,11.872,10.096,1.818,13.024,2.73,237.881,310.386,6.308,84.088,1.008,1.277
19920819,19920825,13.651,11.876,1.262,14.9,2.359,226.342,323.234,6.187,84.117,2.774,1.392
19920826,19920901,11.4,10.112,0.897,12.336,1.795,197.964,314.292,3.919,83.7,5.752,3.128
19920902,19920908,6.426,4.724,2.23,7.751,2.903,191.785,277.303,4.256,83.97,1.634,1.967
19920909,19920915,9.138,7.705,1.142,10.305,2.051,151.289,304.523,3.563,84.312,1.802,1.731
19920916,19920922,9.69,8.021,1.546,11.226,2.598,174.949,294.644,4.505,84.216,1.113,1.528
19920923,19920929,7.723,6.464,0.849,8.889,1.694,113.453,300.827,2.53,84.022,1.312,2.163
19920930,19921006,5.194,4.391,0.886,6.015,1.388,78.677,301.574,1.641,82.997,4.731,1.734
19921007,19921013,5.117,4.221,0.882,6.092,1.474,90.344,297.494,1.851,83.483,2.503,1.666
19921014,19921020,0.492,-0.428,1.39,1.557,1.761,85.805,259.817,1.725,82.758,4.447,1.737
19921021,19921027,-1.01,-1.897,1.454,0.055,1.541,74.723,244.032,1.625,82.702,3.395,1.796
19921028,19921103,2.117,1.271,1.309,3.25,1.194,63.559,270.562,1.582,83.099,2.739,1.837
19921104,19921110,3.083,1.829,1.573,4.837,2.188,81.553,247.465,2.706,84.329,0.441,1.382
19921111,19921117,-1.979,-2.616,1.366,-1.073,1.056,43.423,256.049,1.343,82.656,3.834,1.815
19921118,19921124,-0.617,-1.527,1.428,0.772,1.586,56.805,244.574,1.544,83.607,2.489,1.489
19921125,19921201,0.675,0.056,0.687,1.67,1.14,45.145,253.298,1.66,84.056,0.855,1.674
19921202,19921208,-2.748,-3.068,1.182,-2.214,0.67,22.216,265.216,1.152,82.279,6.509,2.531
19921209,19921215,-3.479,-4.189,1.051,-2.189,1.246,45.946,241.878,1.498,83.404,0.791,1.365
19921216,19921222,-2.609,-3.422,1.337,-1.126,2.119,54.018,216.046,2.01,83.885,0.006,0.947
19921223,19921231,-5.998,-7.056,1.76,-4.222,2.918,64.371,180.506,1.901,84.148,0.0,0.88
19930101,19930107,-7.818,-8.763,2.124,-6.243,2.359,58.513,180.17,1.762,84.159,0.287,0.978
19930108,19930114,-0.241,-0.847,0.87,0.769,1.294,44.047,258.895,1.452,84.081,0.464,1.561
19930115,19930121,-0.63,-1.688,1.558,1.134,2.551,71.804,224.709,2.411,84.603,0.0,0.91
19930122,19930128,-2.057,-2.699,1.558,-1.118,1.622,60.971,242.891,1.612,83.648,1.491,1.763
19930129,19930204,-0.751,-2.023,1.739,1.031,2.57,90.935,221.585,2.778,84.533,0.015,1.084
19930205,19930211,0.678,-0.81,1.992,2.73,2.865,114.564,219.904,3.294,84.613,0.043,0.813
19930212,19930218,-2.313,-3.768,1.591,-0.47,2.268,109.87,220.712,2.208,84.238,0.605,1.207
19930219,19930225,-8.313,-9.518,1.252,-6.889,1.685,110.647,215.96,1.135,82.826,2.515,2.746
19930226,19930304,-4.02,-5.081,1.568,-2.781,1.695,105.459,247.797,1.384,82.486,1.147,1.799
19930305,19930311,-4.053,-5.681,1.777,-2.408,2.573,155.328,223.936,1.986,83.394,0.459,1.728
19930312,19930318,1.498,-0.29,1.888,3.285,2.695,175.395,243.99,2.76,84.26,0.093,1.004
19930319,19930325,1.534,0.353,1.456,2.643,1.766,129.302,263.509,2.183,83.852,2.68,1.742
19930326,19930401,-3.784,-5.461,1.645,-2.365,2.451,216.975,211.022,2.233,83.283,0.418,2.241
19930402,19930408,0.042,-1.032,0.751,0.902,1.697,147.669,268.267,1.673,82.916,2.959,1.854
19930409,19930415,0.923,-0.411,1.344,1.945,2.003,151.997,265.374,1.916,82.749,3.502,1.305
19930416,19930422,3.826,2.108,1.508,5.022,2.359,219.571,260.183,3.297,83.712,0.594,1.919
19930423,19930429,6.048,3.904,1.136,7.452,2.369,241.274,263.615,3.999,83.375,0.735,2.963
19930430,19930506,4.956,3.413,0.869,5.967,1.659,200.463,285.594,1.602,83.535,4.785,1.605
19930507,19930513,5.902,3.917,1.102,7.037,1.839,222.582,274.728,2.323,83.446,3.304,1.928
19930514,19930520,7.441,5.369,1.37,8.578,2.289,246.987,282.813,3.47,83.454,2.065,2.009
19930521,19930527,9.318,7.153,2.235,10.505,2.811,263.953,286.098,5.221,83.769,2.362,1.786
19930528,19930603,8.172,6.317,1.274,9.174,2.026,231.522,295.169,3.225,83.672,5.331,2.279
19930604,19930610,11.021,8.604,1.324,12.23,2.188,267.503,305.892,4.007,83.99,3.47,1.701
19930611,19930617,7.764,6.234,1.369,8.529,1.854,203.802,304.025,3.181,83.721,4.285,2.037
19930618,19930624,10.421,8.589,1.547,11.337,1.971,235.863,314.856,3.439,83.907,5.062,2.23
19930625,19930701,9.811,7.498,1.405,10.968,2.343,252.155,298.207,4.922,83.93,1.161,1.872
19930702,19930708,11.103,9.228,2.166,12.04,2.382,268.225,309.939,4.836,84.21,4.857,1.905
19930709,19930715,7.13,5.897,1.514,7.747,1.94,200.878,296.59,3.227,83.674,6.395,2.252
19930716,19930722,9.631,8.055,0.85,10.43,1.622,205.431,315.712,2.353,83.89,8.047,2.009
19930723,19930729,10.802,8.895,2.069,11.877,2.834,255.327,305.914,5.482,84.128,1.203,1.807
19930730,19930805,12.722,10.54,1.51,14.032,2.215,257.503,312.329,4.73,84.328,4.084,2.076
19930806,19930812,10.576,8.791,1.297,11.647,2.096,223.818,307.236,3.887,84.0,2.886,1.706
19930813,19930819,12.635,10.759,1.16,13.852,2.21,238.174,314.735,4.859,84.452,2.98,1.658
19930820,19930826,11.768,10.324,1.224,12.767,2.028,186.261,322.271,4.343,83.926,5.74,1.62
19930827,19930902,6.539,5.257,1.431,7.492,2.015,172.78,292.28,3.176,83.926,5.731,2.249
19930903,19930909,5.954,4.557,1.161,7.041,1.944,140.609,293.915,2.321,83.512,1.8,2.5
19930910,19930916,6.478,5.286,1.368,7.469,1.841,146.979,291.519,2.088,83.016,5.464,2.565
19930917,19930923,9.283,7.783,1.284,10.662,2.263,158.202,301.828,3.171,84.146,1.053,2.174
19930924,19930930,4.505,3.603,1.11,5.354,1.513,99.49,289.462,1.838,83.287,6.023,2.031
19931001,19931007,4.511,3.616,1.195,5.412,1.747,96.324,284.105,2.032,82.861,6.84,2.839
19931008,19931014,5.82,5.021,1.174,6.687,1.445,86.234,297.135,1.917,83.177,5.943,3.441
19931015,19931021,3.768,2.852,1.381,4.84,1.657,80.25,284.792,1.741,83.832,2.866,1.917
19931022,19931028,0.169,-0.985,1.695,1.569,2.461,85.444,249.748,2.117,83.539,2.674,1.109
19931029,19931104,2.424,1.268,1.435,3.948,2.096,96.055,237.549,2.493,83.769,0.247,1.596
19931105,19931111,1.7,1.095,0.71,2.547,1.02,50.682,280.817,1.419,83.125,2.727,1.455
19931112,19931118,-3.606,-4.439,1.125,-2.395,1.54,68.314,239.347,1.365,83.8,1.053,1.845
19931119,19931125,-5.842,-6.968,1.793,-4.122,2.212,74.199,208.094,1.458,83.359,0.081,1.207
19931126,19931202,-3.935,-4.714,1.759,-2.705,2.391,58.688,224.639,1.792,83.415,0.076,0.97
19931203,19931209,-0.284,-0.853,1.049,0.664,1.535,49.456,245.316,1.827,83.662,0.946,1.383
19931210,19931216,-3.546,-4.075,1.204,-2.581,1.331,46.318,237.374,1.383,82.655,2.245,1.913
19931217,19931223,-1.945,-2.469,1.601,-0.99,1.289,42.018,241.143,1.386,83.267,1.874,1.896
19931224,19931231,-5.802,-6.398,1.282,-4.794,1.379,43.211,224.821,1.416,82.479,2.054,1.813
19940101,19940107,-2.96,-3.37,1.139,-2.277,0.961,33.214,252.074,1.299,82.391,3.512,2.789
